Nro|10682|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANL-0010|Description||QuantityOnRent|33|QuantityInTransit|0|QuantityReserved|0
Nro|10683|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0503|Description||QuantityOnRent|18|QuantityInTransit|0|QuantityReserved|0
Nro|10684|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0037|Description||QuantityOnRent|9|QuantityInTransit|0|QuantityReserved|0
Nro|10685|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0845|Description||QuantityOnRent|4|QuantityInTransit|0|QuantityReserved|0
Nro|10686|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0262|Description||QuantityOnRent|50|QuantityInTransit|0|QuantityReserved|0
Nro|10687|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0027|Description||QuantityOnRent|366|QuantityInTransit|0|QuantityReserved|0
Nro|10688|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANFA-0001|Description||QuantityOnRent|6|QuantityInTransit|0|QuantityReserved|0
Nro|10689|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PUNT-0034|Description||QuantityOnRent|4|QuantityInTransit|0|QuantityReserved|0
Nro|10690|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TRAN-1033|Description||QuantityOnRent|206|QuantityInTransit|0|QuantityReserved|0
Nro|10691|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0091|Description||QuantityOnRent|88|QuantityInTransit|0|QuantityReserved|0
Nro|10692|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANMD-0025|Description||QuantityOnRent|8|QuantityInTransit|0|QuantityReserved|0
Nro|10693|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CODU-0035|Description||QuantityOnRent|108|QuantityInTransit|0|QuantityReserved|0
Nro|10694|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TUBO-0088|Description||QuantityOnRent|34|QuantityInTransit|0|QuantityReserved|0
Nro|10695|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0081|Description||QuantityOnRent|13|QuantityInTransit|0|QuantityReserved|0
Nro|10696|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANMD-0056|Description||QuantityOnRent|4|QuantityInTransit|0|QuantityReserved|0
Nro|10697|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0020|Description||QuantityOnRent|182|QuantityInTransit|0|QuantityReserved|0
Nro|10698|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANL-0048|Description||QuantityOnRent|3|QuantityInTransit|0|QuantityReserved|0
Nro|10699|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0012|Description||QuantityOnRent|8|QuantityInTransit|0|QuantityReserved|0
Nro|10700|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0140|Description||QuantityOnRent|97|QuantityInTransit|0|QuantityReserved|0
Nro|10701|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ALZA-0073|Description||QuantityOnRent|10|QuantityInTransit|0|QuantityReserved|0
Nro|10702|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0306|Description||QuantityOnRent|230|QuantityInTransit|0|QuantityReserved|0
Nro|10703|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|EEXT-0020|Description||QuantityOnRent|160|QuantityInTransit|0|QuantityReserved|0
Nro|10704|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ALZA-0070|Description||QuantityOnRent|39|QuantityInTransit|0|QuantityReserved|0
Nro|10705|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|MHLO-0009|Description||QuantityOnRent|32|QuantityInTransit|0|QuantityReserved|0
Nro|10706|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANMD-0062|Description||QuantityOnRent|16|QuantityInTransit|0|QuantityReserved|0
Nro|10707|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|EINT-0057|Description||QuantityOnRent|88|QuantityInTransit|0|QuantityReserved|0
Nro|10708|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TRAV-0006|Description||QuantityOnRent|349|QuantityInTransit|0|QuantityReserved|0
Nro|10709|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|MHLO-0011|Description||QuantityOnRent|1462|QuantityInTransit|0|QuantityReserved|0
Nro|10710|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CODU-0043|Description||QuantityOnRent|66|QuantityInTransit|0|QuantityReserved|0
Nro|10711|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0308|Description||QuantityOnRent|11|QuantityInTransit|0|QuantityReserved|0
Nro|10712|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TRAV-0007|Description||QuantityOnRent|850|QuantityInTransit|0|QuantityReserved|0
Nro|10713|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANFA-0004|Description||QuantityOnRent|72|QuantityInTransit|0|QuantityReserved|0
Nro|10714|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|GATA-0007|Description||QuantityOnRent|227|QuantityInTransit|0|QuantityReserved|0
Nro|10715|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TUBO-0027|Description||QuantityOnRent|1|QuantityInTransit|0|QuantityReserved|0
Nro|10716|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0702|Description||QuantityOnRent|1|QuantityInTransit|0|QuantityReserved|0
Nro|10717|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PUNT-0001|Description||QuantityOnRent|5|QuantityInTransit|0|QuantityReserved|0
Nro|10718|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-0309|Description||QuantityOnRent|6|QuantityInTransit|0|QuantityReserved|0
Nro|10719|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0120|Description||QuantityOnRent|9|QuantityInTransit|0|QuantityReserved|0
Nro|10720|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|GATA-0005|Description||QuantityOnRent|931|QuantityInTransit|0|QuantityReserved|0
Nro|10721|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0036|Description||QuantityOnRent|67|QuantityInTransit|0|QuantityReserved|0
Nro|10722|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|COMP-1010|Description||QuantityOnRent|1262|QuantityInTransit|0|QuantityReserved|0
Nro|10723|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0023|Description||QuantityOnRent|183|QuantityInTransit|0|QuantityReserved|0
Nro|10724|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0083|Description||QuantityOnRent|34|QuantityInTransit|0|QuantityReserved|0
Nro|10725|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|PANM-0081|Description||QuantityOnRent|115|QuantityInTransit|0|QuantityReserved|0
Nro|10726|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0019|Description||QuantityOnRent|169|QuantityInTransit|0|QuantityReserved|0
Nro|10727|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CANA-0026|Description||QuantityOnRent|38|QuantityInTransit|0|QuantityReserved|0
Nro|10728|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|CODU-0026|Description||QuantityOnRent|78|QuantityInTransit|0|QuantityReserved|0
Nro|10729|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|ANMD-0058|Description||QuantityOnRent|4|QuantityInTransit|0|QuantityReserved|0
Nro|10730|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TRAV-0012|Description||QuantityOnRent|16|QuantityInTransit|0|QuantityReserved|0
Nro|10731|Local.NAME | 1830-EDIFICIO REAL 2|PartNumber|TUBO-0049|Description||QuantityOnRent|14|QuantityInTransit|0|QuantityReserved|0
